Id;DriverId;UserId;Departure;Destination;CreateDate;UpdateDate;PlateNo;Price;DepLatitude;DepLongitude;DesLatitude;DesLongitude;TripsStatus;CancelUser;tripStarted
5010;93;390;Yaylacik, Güzel Yurt Sk. No:9, 41140 Basiskele/Kocaeli, Türkiye;Karabas Mh., Hatira Sk. No:17, 41040 Izmit/Kocaeli, Türkiye-Süre:15;2020-08-28 09:33:00.930000000;2020-08-28 09:48:12.243000000;41T1111 ;43;40,725266;29,975745;40,756765;29,933025;True;False;True
5011;94;360;Yaylacik, Kavaklioglu Sk. 25-2, 41140 Basiskele/Kocaeli, Türkiye;Cedit, Aziz Yildiz Sk. No:9, 41300 Izmit/Kocaeli, Türkiye;2020-08-28 09:33:20.353000000;2020-08-28 09:49:34.853000000;41T1117 ;40;40,725797;29,974257;40,76669;29,935798;True;False;True
5012;91;197;Yaylacik, Mevlevi Sk. No:81, 41140 Basiskele/Kocaeli, Türkiye;Dogantepe, Mesale Sk No:8, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:33:44.497000000;2020-08-28 09:42:25.520000000;41T1121 ;23;40,724298;29,972749;40,738692;29,945315;True;False;True
5013;92;361;Yaylacik, Karamürsel Cd. 239-1, 41140 Basiskele/Kocaeli, Türkiye;Veliahmet, Kornis Cd No:39, 41200 Izmit/Kocaeli, Türkiye;2020-08-28 09:34:10.090000000;2020-08-28 09:52:34.507000000;41T1142 ;55;40,727356;29,977389;40,773095;29,926865;True;False;True
5015;94;341;Yaylacik, Ak Sk. No:46, 41140 Basiskele/Kocaeli, Türkiye;Gültepe, Dogu Sk. No:4, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 09:34:52.497000000;2020-08-28 09:48:56.983000000;41T1117 ;50;40,726214;29,972063;40,768195;29,910034;True;False;True
5016;91;362;Yaylacik, Mevlevi Sk. No:83, 41140 Basiskele/Kocaeli, Türkiye;Sehitekrem, Kader Sk. No:28, 41030 Basiskele/Kocaeli, Türkiye;2020-08-28 09:35:14.073000000;2020-08-28 09:50:12.680000000;41T1121 ;40;40,724197;29,972904;40,680383;29,921362;True;False;True
5017;92;196;Yaylacik, Kavaklioglu Sk. 25-2, 41140 Basiskele/Kocaeli, Türkiye;Pasadag, Cumhuriyet Cd. 205-16, 41190 Basiskele/Kocaeli, Türkiye;2020-08-28 09:35:31.577000000;2020-08-28 09:44:12.167000000;41T1142 ;21;40,725824;29,975286;40,7014;29,978282;True;False;True
5018;93;309;Yaylacik, Karamürsel Cd. 239-1, 41140 Basiskele/Kocaeli, Türkiye;Dogantepe Mh., Tepe Sk No:9, 41090 Basiskele/Kocaeli, Türkiye-Süre:12;2020-08-28 09:35:52.060000000;2020-08-28 09:47:20.380000000;41T1111 ;38;40,726558;29,976851;40,685787;29,987255;True;False;True
5019;94;131;Yaylacik, Karamürsel Cd. No:288, 41140 Basiskele/Kocaeli, Türkiye;Yazlik Yeni, Kübra Sk. No:96/B, 41650 Basiskele/Kocaeli, Türkiye;2020-08-28 09:36:11.450000000;2020-08-28 09:56:34.150000000;41T1117 ;46;40,73106;29,971748;40,70242;29,875692;True;False;True
5020;91;403;Yaylacik, Mert Inan Sk No:74, 41140 Basiskele/Kocaeli, Türkiye;Yeni Mh., Radar Cd. No:197, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 09:36:30.657000000;2020-08-28 09:56:48.137000000;41T1121 ;70;40,725253;29,970835;40,770867;29,889843;True;False;True
5021;92;279;Yaylacik, Sevgi Sk. No:23, 41140 Basiskele/Kocaeli, Türkiye;Kozluk, Oramiral Salim Dervisoglu Cd. No:34, 41200 Izmit/Kocaeli, Türkiye;2020-08-28 09:36:55.640000000;2020-08-28 09:51:08.250000000;41T1142 ;38;40,727716;29,972291;40,758692;29,904318;True;False;True
5022;93;202;Yaylacik, Karamürsel Cd. No:278, 41140 Basiskele/Kocaeli, Türkiye;Fatih, Seyir Sk. No:3, 41190 Basiskele/Kocaeli, Türkiye;2020-08-28 09:37:12.313000000;2020-08-28 09:46:18.550000000;41T1111 ;25;40,729443;29,975051;40,692062;29,962569;True;False;True
5023;94;143;Yaylacik, Kavaklioglu Sk. No:15, 41140 Basiskele/Kocaeli, Türkiye;Yenidogan, Günes Cd. No:49, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 09:37:35.267000000;2020-08-28 09:53:27.843000000;41T1117 ;49;40,727078;29,974824;40,760237;29,900962;True;False;True
5024;91;349;Yaylacik, Mert Inan Sk No:81, 41140 Basiskele/Kocaeli, Türkiye;Çepni, Fritolay Türkiye Suadiye Fbr., 41170 Kartepe/Kocaeli, Türkiye;2020-08-28 09:37:56.440000000;2020-08-28 09:52:16.457000000;41T1121 ;40;40,724612;29,970853;40,703213;30,047472;True;False;True
5025;92;202;Yaylacik, Karamürsel Cd. No:251, 41140 Basiskele/Kocaeli, Türkiye;Istasyon, Yazmali Sk. No:5, 41250 Kartepe/Kocaeli, Türkiye;2020-08-28 09:38:16.173000000;2020-08-28 09:51:19.110000000;41T1142 ;35;40,727409;29,976602;40,751126;30,031383;True;False;True
5026;93;316;Yaylacik, Dostluk Sk. No:81, 41140 Basiskele/Kocaeli, Türkiye;Hamidiye, Otobüs Duragi, Karakas Cd., 41650 Gölcük/Kocaeli, Türkiye;2020-08-28 09:38:33.300000000;2020-08-28 09:59:02.077000000;41T1111 ;71;40,724357;29,971974;40,677465;29,83999;True;False;True
5027;94;431;Yaylacik, Mevlevi Sk. No:23, 41140 Basiskele/Kocaeli, Türkiye;Pasadag, Miraç Sk. No:9, 41190 Basiskele/Kocaeli, Türkiye;2020-08-28 09:38:49.753000000;2020-08-28 09:46:18.213000000;41T1117 ;22;40,727224;29,974635;40,707062;29,993064;True;False;True
5028;91;140;Pasadag Mh, Yakacik Cd 207-16, 41190 Basiskele/Kocaeli, Türkiye;Kiliçarslan, Iznik Cd., 41030 Basiskele/Kocaeli, Türkiye;2020-08-28 09:40:08.583000000;2020-08-28 09:59:35.200000000;41T1121 ;50;40,704266;29,980866;40,659692;29,9233;True;False;True
5029;92;363;Dogantepe, Cumhuriyet Cd. No:111, 41090 Basiskele/Kocaeli, Türkiye;Alikahya Atatürk Mh., Mücahitler Sk No:6, 41310 Izmit/Kocaeli, Türkiye;2020-08-28 09:40:37.367000000;2020-08-28 10:00:10.147000000;41T1142 ;52;40,700518;29,998603;40,775014;30,013468;True;False;True
5030;93;301;Yaylacik, Belediye Sk. No:5, 41140 Basiskele/Kocaeli, Türkiye;Dogantepe, Ömer Türkçakal Blv. No:40, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:43:04.743000000;2020-08-28 09:52:24.167000000;41T1111 ;26;40,728691;29,970578;40,741267;29,939825;True;False;True
5031;94;138;Yaylacik, Mert Inan Sk No:78, 41140 Basiskele/Kocaeli, Türkiye;Sanayi Mh., Marti Sk No:42, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:43:21.337000000;2020-08-28 09:52:12.243000000;41T1117 ;22;40,724852;29,970879;40,74293;29,950111;True;False;True
5032;91;171;Yaylacik, Kanal Yolu Cd. No:79, 41140 Basiskele/Kocaeli, Türkiye;Vezirçiftligi, Gedik Sk. No:2, 41140 Basiskele/Kocaeli, Türkiye;2020-08-28 09:43:41.450000000;2020-08-28 09:48:34.853000000;41T1121 ;12;40,731979;29,973409;40,736361;29,955779;True;False;True
5033;92;305;Karadenizliler, Barbaros Cd. No:79, 41140 Basiskele/Kocaeli, Türkiye;Karabas, Alparslan Cd., 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:44:46.560000000;2020-08-28 09:57:25.520000000;41T1142 ;30;40,7405;29,970382;40,757852;29,929218;True;False;True
5034;93;171;Karadenizliler, Çise Sk. No:9, 41140 Basiskele/Kocaeli, Türkiye;Damlar Mh., Semazen Sk. No:2, 41245 Servetiyekarsi Köyü/Basiskele/Kocaeli, Türkiy;2020-08-28 09:45:07.683000000;2020-08-28 10:01:34.507000000;41T1111 ;50;40,740156;29,976249;40,692885;29,925526;True;False;True
5035;94;214;Yaylacik, Ilkbahar Sk. No:32, 41140 Basiskele/Kocaeli, Türkiye;Mahmutpasa, Karamürsel Cd. No:316, 41140 Basiskele/Kocaeli, Türkiye;2020-08-28 09:45:25.793000000;2020-08-28 09:49:56.983000000;41T1117 ;12;40,727578;29,970869;40,729802;29,962146;True;False;True
5036;91;287;Alsancak Caddesi 201–207 Ovacik Mah. Basiskele;Pasadag Caddesi 34 Emekevler Mah. Kartepe;2020-08-28 09:45:45.907000000;2020-08-28 09:58:12.680000000;41T1121 ;44;40,740876;29,983092;40,740314;30,054392;True;False;True
5037;92;160;Yaylacik, Basra Sk. No:1, 41140 Basiskele/Kocaeli, Türkiye;Kadiköy, Papatyalar Sk. No:14, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:45:50.327000000;2020-08-28 10:00:12.167000000;41T1142 ;42;40,728928;29,982016;40,7692;29,945963;True;False;True
5038;93;365;Ilgün Sok 10-2 Mehmetaga Mah. Basiskele;Hayrettin Uzun Caddesi 30 Sanayi Mah. Izmit;2020-08-28 09:46:06.593000000;2020-08-28 09:54:20.380000000;41T1111 ;27;40,724791;29,990338;40,755337;29,951378;True;False;True
5039;94;430;Karadenizliler, Çise Sk. No:5, 41140 Basiskele/Kocaeli, Türkiye;Yenisehir, Iskeçeli Sk. No:6, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:46:08.843000000;2020-08-28 09:56:34.150000000;41T1117 ;28;40,740364;29,976959;40,770915;29,95845;True;False;True
5040;91;366;Gündogdu Sokak 2–24 Kullar Yakacik Mah. Basiskele;  Havuzlubahçe Mah. Basiskele;2020-08-28 09:46:18.500000000;2020-08-28 10:05:48.137000000;41T1121 ;60;40,720989;29,982687;40,671111;29,900294;True;False;True
5042;93;269;Yaylacik, Kanal Yolu Cd. No:85, 41140 Basiskele/Kocaeli, Türkiye;Yeni, Teknik Sk. No:12, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 09:46:36.407000000;2020-08-28 10:03:08.250000000;41T1111 ;60;40,732257;29,971781;40,7644;29,880801;True;False;True
5043;94;367;Akkol Sok 15 Karadenizliler Mah. Basiskele;Çarsibasi Caddesi 41/1 Karadenizliler Mah. Izmit;2020-08-28 09:46:42.233000000;2020-08-28 09:56:18.550000000;41T1117 ;30;40,744644;29,970977;40,787296;29,985255;True;False;True
5044;91;304;Ovacik, Alsancak Cd. No:173, 41140 Basiskele/Kocaeli, Türkiye;Dogantepe, Kugu Sk No:18, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:46:57.437000000;2020-08-28 09:54:27.843000000;41T1121 ;22,5;40,73793;29,9863;40,732804;29,947212;True;False;True
5045;92;415;Ibni Sina Caddesi 72 Altinkent Mah. Basiskele;Izel Sokak 11 Tepeköy Mah. Izmit;2020-08-28 09:47:00.233000000;2020-08-28 10:06:16.457000000;41T1142 ;65;40,697823;29,943083;40,797323;29,982596;True;False;True
5046;93;251;Mehmetaga, Incirdibi Sk. No:46, 41140 Basiskele/Kocaeli, Türkiye;Zabitan Mh., Istanbul Karayolu Cd 82B, 41100 Izmit/Kocaeli, Türkiye;2020-08-28 09:47:22.063000000;2020-08-28 10:00:19.110000000;41T1111 ;38;40,728328;29,987348;40,766368;29,906662;True;False;True
5047;94;368;Yanki Sokak 44/1 Sanayi Mah. Izmit;Rumeli Sokak 22 Yenisehir Mah. Izmit;2020-08-28 09:47:26.220000000;2020-08-28 10:00:02.077000000;41T1117 ;35;40,72944;29,948841;40,770861;29,959539;True;False;True
5048;91;359;Symbol AVM Hilton Hampton alti, Karadenizliler, 41140 Basiskele/Kocaeli, Türkiye;Yenisehir, Saray Sk. No:7, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:47:41.707000000;2020-08-28 10:06:18.213000000;41T1121 ;27;40,737383;29,979852;40,76965;29,962604;True;False;True
5049;92;136;Galip Erenoglu Caddesi 143 Yaylacik Mah. Basiskele;Arslan Caddesi 42C Balaban Mah. Kartepe;2020-08-28 09:47:43.707000000;2020-08-28 10:09:35.200000000;41T1142 ;51;40,722051;29,971142;40,693752;30,079575;True;False;True
5050;93;202;Aysen Sokak  Pasadag Mah. Basiskele;Kartepe Sokak 94 Derbent Mah. Kartepe;2020-08-28 09:48:01.457000000;2020-08-28 10:17:10.147000000;41T1111 ;66;40,70383;29,973281;40,710326;30,095794;True;False;True
5051;94;319;Yaylacik, Karamürsel Cd. No:266, 41140 Basiskele/Kocaeli, Türkiye;Hisareyn Merkez, Eyüp Simsek Cd., 41650 Gölcük/Kocaeli, Türkiye;2020-08-28 09:48:10.440000000;2020-08-28 10:06:24.167000000;41T1117 ;60;40,728809;29,978004;40,68267;29,864026;True;False;True
5052;91;430;D-130 Karayolu Caddesi 129 Sanayi Mah. Izmit;Kiliçarslan Mah. Basiskele;2020-08-28 09:48:27.330000000;2020-08-28 10:04:12.243000000;41T1121 ;56;40,745489;29,956015;40,669169;29,903493;True;False;True
5053;92;235;Karadenizliler, Barbaros Cd. No:78, 41140 Basiskele/Kocaeli, Türkiye;Nüzhetiye, Unnamed Road, 41650 Gölcük/Kocaeli, Türkiye;2020-08-28 09:48:41.973000000;2020-08-28 10:16:34.853000000;41T1142 ;80;40,737006;29,972647;40,648539;29,864492;True;False;True
5054;93;158;Derin Sokak 9 Fatih Mah. Basiskele;Salim Dervisoglu Caddesi 432 Köseköy Mah. Kartepe;2020-08-28 09:48:49.143000000;2020-08-28 10:04:25.520000000;41T1111 ;36;40,697921;29,973141;40,746845;30,007562;True;False;True
5055;94;421;Yaylacik, Karamürsel Cd. No:203, 41140 Basiskele/Kocaeli, Türkiye;Karabas, Cumhuriyet Köprüsü, Hatira Sk. No:13, 41040 Izmit/Kocaeli, Türkiye;2020-08-28 09:49:01.613000000;2020-08-28 10:06:34.507000000;41T1117 ;36;40,725827;29,98097;40,756086;29,936227;True;False;True
5056;91;379;Çavus Sokak 62 Fatih Mah. Basiskele;Leyla Sokak 16A Yenisehir Mah. Izmit;2020-08-28 09:49:03.347000000;2020-08-28 10:00:56.983000000;41T1121 ;39;40,704372;29,955596;40,766041;29,96004;True;False;True
5058;93;371;Ovacik, Hacioglu Cd. No:5, 41140 Basiskele/Kocaeli, Türkiye;Körfez, Tertip Sk. No:6, 41245 Basiskele/Kocaeli, Türkiye;2020-08-28 09:49:23.723000000;2020-08-28 10:02:12.680000000;41T1111 ;48;40,734017;29,983545;40,713338;29,912193;True;False;True
5059;94;349;Samanyolu Sokak 21 Yesilyurt Mah. Basiskele;Arpalik Caddesi  Sepetlipinar Mah. Basiskele;2020-08-28 09:49:31.613000000;2020-08-28 10:00:12.167000000;41T1117 ;41;40,71634;29,946549;40,71968;29,868484;True;False;True
5060;91;366;Sultan Baba Sok 47-1 Yaylacik Mah. Basiskele;Andaç Sokak 23 Sevkatiye Mah. Kartepe;2020-08-28 09:50:02.600000000;2020-08-28 10:06:20.380000000;41T1121 ;37;40,72255;29,976996;40,68918;30,041987;True;False;True
5061;92;372;Hastane Caddesi 43 Fatih Mah. Basiskele;Cumhuriyet Caddesi 231 Pasadag Mah. Basiskele;2020-08-28 09:50:17.537000000;2020-08-28 09:53:34.150000000;41T1142 ;12;40,702266;29,972995;40,708132;29,981723;True;False;True
5062;93;294;Kullar Cad 149 Ovacik Mah. Basiskele;  Istanbuldere Mah. Sapanca;2020-08-28 09:50:28.880000000;2020-08-28 10:32:48.137000000;41T1111 ;117;40,734403;29,987502;40,670513;30,187873;True;False;True
5063;94;374;Karadenizliler, Dere Sk. No:29, 41140 Basiskele/Kocaeli, Türkiye;Kadiköy, Ögrt. Mehmet Sorgun Sk. 1-1, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:50:33.163000000;2020-08-28 10:02:08.250000000;41T1117 ;28;40,740656;29,974663;40,768113;29,946893;True;False;True
5064;91;274;Ermis Sokak 24 Karadenizliler Mah. Basiskele;Yakacik Caddesi 92 Kullar Yakacik Mah. Basiskele;2020-08-28 09:50:45.990000000;2020-08-28 09:58:18.550000000;41T1121 ;24;40,745163;29,966444;40,714693;29,98659;True;False;True
5065;92;375;Yaylacik, Yaylacik Cd. No:4, 41140 Basiskele/Kocaeli, Türkiye;Damlar, Haci Aslan Cd. No:36, 41245 Basiskele/Kocaeli, Türkiye;2020-08-28 09:50:51.633000000;2020-08-28 10:05:27.843000000;41T1142 ;38;40,724595;29,982419;40,694393;29,915198;True;False;True
5066;93;359;Serbest Sokak 25 Aydinkent Mah. Basiskele;Kuskonmaz Sokak 4 Sirinsulhiye Mah. Kartepe;2020-08-28 09:51:00.570000000;2020-08-28 10:18:16.457000000;41T1111 ;100;40,703357;29,949697;40,706828;30,099267;True;False;True
5068;91;361;Karadenizliler, Barbaros Cd. No:109, 41140 Basiskele/Kocaeli, Türkiye;Dogantepe Mh., Cumhuriyet Cd. No:2, 41090 Basiskele/Kocaeli, Türkiye;2020-08-28 09:51:14.833000000;2020-08-28 10:00:19.110000000;41T1121 ;29;40,736401;29,976375;40,712644;29,995966;True;False;True
5069;92;302;Kuru Sokak 29 Sanayi Mah. Izmit;Suzan Sokak 17 Serdar Mah. Izmit;2020-08-28 09:51:23.100000000;2020-08-28 10:04:02.077000000;41T1142 ;40;40,724305;29,94245;40,767939;29,900455;True;False;True
5070;93;434;Yaylacik, Kanal Yolu Cd. No:85, 41140 Basiskele/Kocaeli, Türkiye;Hacihasan, Inönü Cd. No:71, 41200 Izmit/Kocaeli, Türkiye;2020-08-28 09:51:33.853000000;2020-08-28 10:07:18.213000000;41T1111 ;53;40,73236;29,971894;40,765523;29,924952;True;False;True
5071;94;431;Yanki Sokak 23 Sanayi Mah. Izmit;Evkaf Sokak  Barbaros Mah. Basiskele;2020-08-28 09:51:38.900000000;2020-08-28 09:57:35.200000000;41T1117 ;21;40,728287;29,951462;40,706484;29,923604;True;False;True
5072;91;171;Karadenizliler, Barbaros Cd. No:70, 41140 Basiskele/Kocaeli, Türkiye;Sepetlipinar, Kocaeli Serbest Bölgesi No:108, 41275 Basiskele/Kocaeli, Türkiye;2020-08-28 09:51:52.757000000;2020-08-28 10:12:10.147000000;41T1121 ;75;40,73787;29,970725;40,726485;29,869612;True;False;True
5073;92;378;Akyüz Sokak 3 Yesilyurt Mah. Basiskele;Saray Bosna Sokak 11 Yesilova Mah. Izmit;2020-08-28 09:51:57.460000000;2020-08-28 10:03:24.167000000;41T1142 ;45;40,710512;29,961274;40,785366;29,971605;True;False;True
5074;93;298;Nalan Sokak 8 Vezirçiftligi Mah. Basiskele;Özgülen Sokak 1–1A Yeniköy Merkez Mah. Basiskele;2020-08-28 09:52:11.430000000;2020-08-28 10:04:12.243000000;41T1111 ;48;40,742137;29,957271;40,698151;29,882166;True;False;True
5075;94;324;Yaylacik, Karamürsel Cd. No:266, 41140 Basiskele/Kocaeli, Türkiye;Cedit, Eski Tasocagi Sk. No:21, 41300 Izmit/Kocaeli, Türkiye;2020-08-28 09:52:15.727000000;2020-08-28 10:09:34.853000000;41T1117 ;40;40,728496;29,977433;40,771496;29,93407;True;False;True
5076;91;380;Beyaz Zambak Sokak 28 Kullar Yakacik Mah. Basiskele;4. Cadde  Alikahya Atatürk Mah. Izmit;2020-08-28 09:52:25.900000000;2020-08-28 10:14:25.520000000;41T1121 ;52;40,717213;29,982808;40,769932;30,041057;True;False;True
5077;92;285;Yaylacik, Kanal Yolu Cd. No:95, 41140 Basiskele/Kocaeli, Türkiye;Adnan Menderes, Sahane Sk. No:11, 41285 Kartepe/Kocaeli, Türkiye;2020-08-28 09:52:36.650000000;2020-08-28 10:09:34.507000000;41T1142 ;43;40,733048;29,969986;40,687784;30,024242;True;False;True
5078;93;381;Yaylacik Caddesi 2 Yaylacik Mah. Basiskele;Bagdat Caddesi  Hasanpasa Mah. Sapanca;2020-08-28 09:52:37.277000000;2020-08-28 10:18:56.983000000;41T1111 ;128;40,724374;29,982538;40,694798;30,227901;True;False;True
5079;94;381;Erkul Sokak 75 Yaylacik Mah. Basiskele;Orhan Veli Sokak 43 Kozluk Mah. Izmit;2020-08-28 09:52:50.980000000;2020-08-28 10:07:12.680000000;41T1117 ;47;40,7251;29,971041;40,765236;29,914025;True;False;True
5080;91;336;Yaylacik, Basra Sk. No:6, 41140 Basiskele/Kocaeli, Türkiye;Suadiye, Okçapinar Sk. No:139, 41320 Kartepe/Kocaeli, Türkiye;2020-08-28 09:52:55.370000000;2020-08-28 10:13:12.167000000;41T1121 ;50;40,730329;29,979109;40,684672;30,061904;True;False;True
5081;92;309;Yarisalani Caddesi 104 Yaylacik Mah. Basiskele;D-130 Karayolu Cd. 72 Mahmutpasa Mah. Basiskele;2020-08-28 09:53:11.730000000;2020-08-28 09:59:20.380000000;41T1142 ;17;40,717802;29,97691;40,73045;29,957527;True;False;True
5082;93;211;Karadenizliler, Barbaros Cd. No:78, 41140 Basiskele/Kocaeli, Türkiye;Emekevler, Eyüp Cd., 41180 Kartepe/Kocaeli, Türkiye;2020-08-28 09:53:14.057000000;2020-08-28 10:14:34.150000000;41T1111 ;85;40,737523;29,971201;40,729719;30,077082;True;False;True
5083;94;138;Incirdibi Sokak 26 Mehmetaga Mah. Basiskele; Elmas Sokak 7 Tüysüzler Mah. Izmit;2020-08-28 09:53:25.603000000;2020-08-28 10:10:48.137000000;41T1117 ;57;40,72697;29,987825;40,783046;29,921858;True;False;True
5084;91;383;Yaylacik, Karamürsel Cd. No:284, 41140 Basiskele/Kocaeli, Türkiye;Erenler, Erenler Sk. 30-2, 41060 Izmit/Kocaeli, Türkiye;2020-08-28 09:53:31.903000000;2020-08-28 10:06:08.250000000;41T1121 ;29;40,729522;29,973809;40,769913;29,941767;True;False;True
5085;92;307;Dikmen Sokak 18 Fatih Mah. Basiskele;Sanayi Fuari 6 Cad 2 Karabas Mah. Izmit;2020-08-28 09:53:38.433000000;2020-08-28 10:06:18.550000000;41T1142 ;44;40,697902;29,957849;40,757429;29,935173;True;False;True
5086;93;365;Yalkim Sokak 13 Vezirçiftligi Mah. Basiskele;Acarlar Çikmazi Sokak 26 Çepni Mah. Kartepe;2020-08-28 09:53:50.353000000;2020-08-28 10:13:27.843000000;41T1111 ;69;40,744091;29,957635;40,694132;30,045906;True;False;True
5087;94;164;Karadenizliler, Barbaros Cd. No:103, 41140 Basiskele/Kocaeli, Türkiye;Karabas, Oramiral Salim Dervisoglu Cd. No:82, 41040 Izmit/Kocaeli,Türkiye;2020-08-28 09:53:58.323000000;2020-08-28 10:03:16.457000000;41T1117 ;28;40,737697;29,975247;40,760008;29,934401;True;False;True
5088;91;385;4. Sokak 24 Dogantepe Mah. Basiskele;Dizge Sokak 4C Balaban Mah. Kartepe;2020-08-28 09:54:04.527000000;2020-08-28 10:11:19.110000000;41T1121 ;41;40,699324;29,994794;40,692697;30,087412;True;False;True
5089;92;252;Tinaztepe Caddesi 46 Fatih Mah. Basiskele;  Dogantepe Mah. Basiskele;2020-08-28 09:54:17.653000000;2020-08-28 10:12:02.077000000;41T1142 ;34;40,699641;29,961443;40,678157;30,002158;True;False;True
5090;93;250;Yaylacik, Basra Sk. No:2, 41140 Basiskele/Kocaeli, Türkiye;Ovacik Mh., Fabrika Sk No:25, 41140 Basiskele/Kocaeli, Türkiye;2020-08-28 09:54:22.637000000;2020-08-28 10:05:18.213000000;41T1111 ;35;40,730447;29,981264;40,755841;29,981783;True;False;True
5091;94;421;Özkaraaslan Sokak 13 Mahmutpasa Mah. Basiskele;Sehit Fatih Duman Sokak 7A Gündogdu Mah. Izmit;2020-08-28 09:54:31.543000000;2020-08-28 10:08:35.200000000;41T1117 ;43;40,724444;29,955535;40,786458;29,957281;True;False;True
5092;91;386;Yaylacik, Kanal Yolu Cd. No:59, 41140 Basiskele/Kocaeli, Türkiye;Yenisehir Mh, Muhsin Yazicioglu Sk. No:28, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:54:44.433000000;2020-08-28 10:05:10.147000000;41T1121 ;42;40,731845;29,97918;40,779422;29,969091;True;False;True
5093;92;348;Molla Hüsrev Caddesi 38 Serdar Mah. Basiskele;Sehit Tevfik Özdemir Caddesi  Emekevler Mah. Kartepe;2020-08-28 09:54:50.653000000;2020-08-28 10:16:24.167000000;41T1142 ;85;40,710047;29,94193;40,733599;30,066636;True;False;True
5094;93;431;Yaylacik, Karamürsel Cd. 237-1, 41140 Basiskele/Kocaeli, Türkiye;Servetiye Cami, 41090 Basiskele/Kocaeli, Türkiye;2020-08-28 09:55:09.747000000;2020-08-28 10:33:12.243000000;41T1111 ;100;40,726314;29,97715;40,609776;29,911081;True;False;True
5095;94;254;Kanalyolu Caddesi 107 Yaylacik Mah. Basiskele;Ulus Caddesi 95 Pasadag Mah. Basiskele;2020-08-28 09:55:12.607000000;2020-08-28 10:02:34.853000000;41T1117 ;20;40,733715;29,966352;40,709791;29,971103;True;False;True
5096;91;388;Keskin Sokak  Karadenizliler Mah. Basiskele;Tinaztepe Caddesi 153 Yesilyurt Mah. Basiskele;2020-08-28 09:55:29.857000000;2020-08-28 10:07:25.520000000;41T1121 ;28;40,742866;29,97253;40,711936;29,958886;True;False;True
5097;92;367;Yaylacik, Karamürsel Cd. No:236, 41140 Basiskele/Kocaeli, Türkiye;Servetiye Cami Köyü Yuvacik Baraj Yolu,Yuvacik, Servetiye Cami, 41090 Basiskele/Kocaeli,Türkiye;2020-08-28 09:55:30.343000000;2020-08-28 10:18:34.507000000;41T1142 ;60;40,726949;29,981171;40,639804;29,938398;True;False;True
5098;93;256;Ulubat Sokak 11/5 Yaylacik Mah. Basiskele;Suadiye Bagdat Caddesi  Balaban Mah. Kartepe;2020-08-28 09:55:50.513000000;2020-08-28 10:10:56.983000000;41T1111 ;48;40,732535;29,97638;40,703643;30,078107;True;False;True
5099;94;390;Ovacik, Alsancak Cd. No:237, 41140 Basiskele/Kocaeli, Türkiye;Baraj Kapaklari Alti, Yuvacik Yakacik, 41340 Basiskele/Kocaeli, Türkiye;2020-08-28 09:55:55.733000000;2020-08-28 10:07:12.680000000;41T1117 ;40;40,737926;29,986741;40,67952;29,972025;True;False;True
5100;91;196;Gündogdu Sokak 20 Kullar Yakacik Mah. Basiskele;Anadolu Otoyolu  Acisu Mah. Kartepe;2020-08-28 09:56:04.403000000;2020-08-28 10:16:12.167000000;41T1121 ;67;40,721885;29,983783;40,724508;30,093638;True;False;True
5101;92;362;Ovacik, Alsancak Cd. 163 A, 41140 Basiskele/Kocaeli, Türkiye;Yahyakaptan, Kizilay Sk. No:4, 41050 Izmit/Kocaeli, Türkiye;2020-08-28 09:56:19.187000000;2020-08-28 10:04:20.380000000;41T1142 ;30;40,736794;29,985879;40,767514;29,976642;True;False;True
5102;93;397;Yanki Sokak 11 Sanayi Mah. Izmit;Yaylacik Caddesi 59/1 Yaylacik Mah. Basiskele;2020-08-28 09:56:24.763000000;2020-08-28 10:05:34.150000000;41T1111 ;17;40,730629;29,954849;40,722493;29,975553;True;False;True
